Fish Species,Caught Time,Latitude,Longitude
옥돔,2024-01-23 05:50:55,33.26283,126.409625
전갱이,2024-07-26 21:05:39,33.648756,126.320465
도도바리,2024-02-07 03:09:14,33.51868,126.508242
벵에돔,2024-03-03 17:32:39,33.647279,126.817969
참돔,2024-02-05 23:18:22,33.637718,126.702662
자리돔,2024-05-20 05:31:25,33.127947,126.655042
복섬,2024-03-25 22:38:03,33.499993,126.411194
자바리,2024-06-11 00:09:55,33.193859,126.40672
자리돔,2024-09-07 00:19:31,33.64472,126.35154
호박돔,2024-06-27 20:56:13,33.539369,126.283811
갈돔,2024-06-07 15:12:10,33.654467,126.425127
미역치,2024-07-02 12:44:44,33.695168,126.348448
방어,2024-11-14 03:34:35,33.696957,126.476897
벵에돔,2024-12-12 04:59:03,33.173582,126.866214
갈치,2024-11-15 18:28:56,33.645369,126.457847
갈돔,2024-01-11 06:56:22,33.341893,126.303489
방어,2024-08-10 19:01:51,33.538157,126.590534
볼락,2024-07-20 20:56:11,33.32391,126.373387
우럭,2024-08-22 13:33:06,33.097462,126.284831
우럭,2024-06-03 00:24:02,33.130333,126.452841
우럭,2024-08-06 06:15:05,33.515996,126.805429
도도바리,2024-08-05 03:26:53,33.528188,126.324177
방어,2024-01-09 07:14:38,33.325784,126.324858
전갱이,2024-09-17 21:57:54,33.46352,126.359403
광어,2024-11-13 07:31:20,33.385597,126.537593
감성돔,2024-12-25 07:19:24,33.503209,126.7805
붉바리,2024-10-19 22:00:34,33.657144,126.684049
옥돔,2024-08-07 23:53:39,33.330347,126.468932
갈돔,2024-08-22 20:50:44,33.596812,126.607053
갈치,2024-06-17 20:25:49,33.308804,126.448025
전갱이,2024-09-17 23:36:48,33.285462,126.73927
감성돔,2024-11-07 23:53:47,33.656497,126.696281
볼락,2024-07-02 00:50:26,33.245365,126.77724
옥돔,2024-08-23 15:07:00,33.586742,126.478345
벵에돔,2024-03-18 11:11:30,33.142716,126.286719
감성돔,2024-10-22 13:51:06,33.155383,126.370451
자바리,2024-07-24 15:13:49,33.716653,126.620109
갈돔,2024-12-24 20:58:54,33.397043,126.504993
갈돔,2024-11-20 22:42:52,33.610266,126.477542
전갱이,2024-07-22 16:05:46,33.384721,126.433731
참돔,2024-07-27 21:08:00,33.225486,126.761275
전갱이,2024-08-27 00:11:16,33.13727,126.576722
자리돔,2024-07-27 04:17:15,33.62238,126.854117
자리돔,2024-03-15 22:27:09,33.694211,126.546128
볼락,2024-11-21 19:20:03,33.685189,126.786684
부시리,2024-12-10 14:49:36,33.255792,126.751283
고등어,2024-10-12 05:08:06,33.718019,126.62125
볼락,2024-03-02 23:27:52,33.530484,126.374158
붉바리,2024-01-04 20:51:07,33.55427,126.686041
우럭,2024-02-18 05:44:26,33.539293,126.752278
붉바리,2024-08-18 17:37:33,33.631684,126.752842
우럭,2024-04-08 19:30:43,33.650647,126.277218
미역치,2024-11-16 22:58:41,33.668377,126.624145
갈치,2024-04-17 20:29:39,33.589981,126.618278
도도바리,2024-06-14 23:15:42,33.585148,126.731653
호박돔,2024-05-02 05:29:11,33.149471,126.653111
복섬,2024-01-02 01:29:18,33.35372,126.344065
미역치,2024-02-27 12:14:16,33.554068,126.244839
도도바리,2024-09-03 14:47:16,33.286977,126.46132
도도바리,2024-04-04 20:24:13,33.096537,126.739725
부시리,2024-05-12 08:59:03,33.718521,126.419861
볼락,2024-08-10 20:53:28,33.56711,126.30728
갈돔,2024-12-10 06:08:24,33.502511,126.813216
홍바리,2024-02-05 20:39:46,33.305652,126.581329
갈치,2024-05-07 22:09:19,33.358765,126.800563
자리돔,2024-05-12 15:42:39,33.547489,126.346986
벵에돔,2024-12-24 19:43:39,33.414545,126.591281
갈돔,2024-04-24 02:59:00,33.611662,126.552648
옥돔,2024-11-12 00:44:01,33.517969,126.821504
우럭,2024-09-14 04:20:20,33.560687,126.71167
옥돔,2024-01-15 14:40:57,33.558935,126.772032
자바리,2024-08-17 02:01:26,33.316373,126.326065
자바리,2024-05-18 20:30:54,33.709827,126.811395
고등어,2024-09-08 10:08:46,33.478032,126.630284
광어,2024-02-03 07:08:49,33.581572,126.700406
우럭,2024-09-16 19:46:02,33.15732,126.728624
옥돔,2024-04-22 07:17:19,33.542247,126.669334
감성돔,2024-09-04 11:01:37,33.287096,126.849216
광어,2024-09-04 20:52:48,33.487108,126.49105
참돔,2024-09-28 02:53:11,33.45947,126.614582
갈돔,2024-02-27 10:17:34,33.188456,126.523647
자바리,2024-12-05 22:30:44,33.445578,126.272399
미역치,2024-11-07 20:47:55,33.566539,126.276802
전갱이,2024-10-24 05:40:38,33.134193,126.632039
호박돔,2024-05-22 13:11:42,33.666417,126.439037
노래미,2024-01-10 19:00:52,33.604276,126.268355
복섬,2024-01-03 15:48:02,33.511072,126.857267
자바리,2024-02-09 19:50:48,33.159697,126.77498
광어,2024-04-20 04:21:17,33.578746,126.690244
갈돔,2024-07-14 08:29:37,33.586367,126.585549
감성돔,2024-11-13 05:21:09,33.13289,126.851109
부시리,2024-04-09 03:29:28,33.204843,126.478164
홍바리,2024-12-16 08:23:21,33.326173,126.567489
부시리,2024-03-03 21:56:28,33.203006,126.366117
볼락,2024-12-18 05:35:53,33.095325,126.723469
호박돔,2024-08-01 22:44:23,33.396242,126.62082
고등어,2024-07-05 18:17:20,33.588407,126.327198
고등어,2024-05-16 04:47:12,33.21677,126.309127
고등어,2024-08-23 01:12:50,33.563166,126.443502
홍바리,2024-07-19 11:30:20,33.510786,126.704906
부시리,2024-06-05 08:43:31,33.273846,126.74713
복섬,2024-11-17 14:44:56,33.140282,126.271781
벵에돔,2024-06-26 23:07:21,33.356048,126.483877
우럭,2024-06-19 23:51:03,33.131711,126.489974
도도바리,2024-10-27 00:40:33,33.603926,126.851138
붉바리,2024-03-20 07:21:33,33.654174,126.794629
도도바리,2024-11-27 03:13:16,33.572481,126.831449
벵에돔,2024-05-12 05:49:26,33.695762,126.435384
참돔,2024-04-27 16:21:27,33.098361,126.620958
미역치,2024-04-06 17:40:42,33.419674,126.735802
노래미,2024-02-02 01:31:13,33.335606,126.71358
전갱이,2024-01-28 12:55:48,33.314575,126.832925
전갱이,2024-02-18 13:15:17,33.512896,126.550513
볼락,2024-07-24 22:39:40,33.19774,126.392074
부시리,2024-05-07 10:59:28,33.460706,126.510967
호박돔,2024-08-02 22:19:01,33.491205,126.788265
복섬,2024-11-09 01:37:26,33.237523,126.779419
우럭,2024-12-10 21:25:51,33.714858,126.592843
고등어,2024-08-02 01:14:38,33.578538,126.774631
옥돔,2024-06-25 14:01:20,33.202688,126.810675
옥돔,2024-05-13 01:54:33,33.331771,126.767281
참돔,2024-04-12 04:05:18,33.467251,126.766613
갈치,2024-12-09 13:23:47,33.105206,126.681821
부시리,2024-03-17 00:07:32,33.413342,126.669498
방어,2024-12-08 12:45:00,33.353303,126.270248
볼락,2024-11-03 03:48:06,33.089556,126.731541
참돔,2024-10-13 16:02:47,33.26218,126.424481
부시리,2024-03-12 19:19:36,33.485956,126.29527
우럭,2024-04-04 16:13:30,33.668217,126.57911
참돔,2024-11-19 20:10:03,33.241302,126.858652
복섬,2024-06-09 21:43:18,33.224932,126.762313
볼락,2024-04-18 15:39:34,33.697781,126.551263
전갱이,2024-07-13 18:00:11,33.356928,126.564701
옥돔,2024-07-18 22:38:24,33.441219,126.657829
고등어,2024-09-21 04:34:58,33.600358,126.557172
고등어,2024-01-04 03:45:12,33.268838,126.326641
도도바리,2024-05-04 05:44:28,33.263923,126.428025
방어,2024-06-09 20:42:13,33.084259,126.334886
고등어,2024-02-12 06:36:56,33.357494,126.748303
호박돔,2024-02-11 14:24:47,33.30263,126.604421
고등어,2024-03-03 01:48:12,33.442598,126.406497
감성돔,2024-07-18 08:27:21,33.515091,126.607124
노래미,2024-03-11 02:48:56,33.280585,126.619942
참돔,2024-05-28 14:43:21,33.397419,126.642876
도도바리,2024-05-19 03:39:06,33.525888,126.845798
옥돔,2024-12-03 18:37:22,33.509523,126.759264
갈돔,2024-10-26 04:56:22,33.271046,126.325818
전갱이,2024-01-15 23:52:28,33.520565,126.354711
방어,2024-10-03 09:51:48,33.420527,126.839504
부시리,2024-12-27 02:39:07,33.347085,126.475251
광어,2024-11-25 19:17:44,33.404504,126.292883
도도바리,2024-01-25 20:13:24,33.252081,126.856483
미역치,2024-11-14 14:21:20,33.542923,126.762959
우럭,2024-08-18 19:21:21,33.7132,126.756726
노래미,2024-06-19 05:23:19,33.24998,126.663541
갈치,2024-05-27 01:05:33,33.663429,126.753494
자바리,2024-06-22 19:09:16,33.14822,126.776905
옥돔,2024-06-14 05:01:05,33.227733,126.65488
자바리,2024-11-02 02:23:44,33.292566,126.321063
홍바리,2024-05-02 18:43:43,33.1243,126.328344
홍바리,2024-03-05 01:30:57,33.459899,126.577236
자바리,2024-12-21 23:52:15,33.262362,126.651337
자리돔,2024-07-16 03:08:58,33.521961,126.693065
자리돔,2024-08-09 09:51:56,33.166973,126.86886
부시리,2024-04-03 01:18:33,33.223238,126.266778
참돔,2024-03-18 11:39:21,33.713665,126.727257
벵에돔,2024-08-24 22:58:22,33.157992,126.396466
고등어,2024-05-17 03:13:22,33.496447,126.463406
고등어,2024-10-18 23:33:12,33.174787,126.773103
홍바리,2024-02-04 05:40:40,33.21162,126.280004
자바리,2024-12-02 20:17:21,33.389059,126.81872
호박돔,2024-07-23 05:01:03,33.278272,126.299612
도도바리,2024-05-13 04:55:22,33.594608,126.705439
우럭,2024-03-22 19:15:55,33.628105,126.363852
고등어,2024-10-22 00:25:39,33.471849,126.440517
홍바리,2024-12-26 13:07:03,33.282907,126.586064
우럭,2024-12-05 22:15:30,33.158245,126.653352
고등어,2024-08-13 10:11:58,33.564463,126.37043
우럭,2024-12-09 17:11:48,33.200625,126.615734
감성돔,2024-04-11 13:05:21,33.42378,126.73587
부시리,2024-04-02 06:16:26,33.107764,126.562432
벵에돔,2024-02-14 20:19:39,33.701958,126.748124
갈치,2024-08-26 12:05:59,33.431921,126.234922
붉바리,2024-05-25 20:04:02,33.62464,126.791194
옥돔,2024-08-21 21:36:42,33.291325,126.725767
도도바리,2024-06-15 22:05:54,33.103646,126.848326
벵에돔,2024-05-18 17:57:53,33.586325,126.485199
고등어,2024-06-06 19:15:52,33.418705,126.841575
광어,2024-04-22 01:14:42,33.638919,126.839134
붉바리,2024-04-26 17:00:28,33.45939,126.326195
자리돔,2024-02-26 23:39:20,33.206573,126.446537
자리돔,2024-06-09 15:11:11,33.596421,126.785488
호박돔,2024-07-09 21:24:09,33.277122,126.818674
전갱이,2024-12-27 02:34:46,33.620418,126.355891
광어,2024-04-24 17:57:09,33.601471,126.734129
붉바리,2024-05-06 05:23:09,33.224997,126.268615
참돔,2024-03-28 09:28:55,33.677344,126.633084
갈치,2024-02-19 15:23:50,33.507992,126.379792
벵에돔,2024-09-02 02:03:26,33.659942,126.831377
도도바리,2024-11-08 13:42:04,33.54475,126.416249
부시리,2024-08-27 15:24:42,33.701383,126.663124
복섬,2024-07-27 20:40:26,33.180311,126.855019
갈돔,2024-07-15 10:11:54,33.129765,126.285596
방어,2024-04-06 04:26:26,33.433287,126.440773
갈돔,2024-10-26 08:43:49,33.576192,126.47028
옥돔,2024-07-27 06:59:50,33.407524,126.74652
광어,2024-07-04 03:15:40,33.459062,126.456212
방어,2024-02-09 04:49:40,33.279528,126.738854
미역치,2024-01-13 23:46:43,33.179533,126.40805
참돔,2024-06-05 14:46:35,33.327502,126.679358
전갱이,2024-02-07 00:29:37,33.489221,126.565138
자리돔,2024-08-16 03:12:11,33.426471,126.627555
광어,2024-06-15 05:46:31,33.610849,126.420931
호박돔,2024-10-26 23:21:27,33.490159,126.717529
참돔,2024-08-26 22:22:08,33.260989,126.795073
감성돔,2024-03-25 10:02:49,33.463319,126.849921
참돔,2024-07-14 21:32:09,33.327442,126.686333
방어,2024-09-27 21:01:30,33.654423,126.553033
볼락,2024-10-07 19:13:01,33.127366,126.390346
부시리,2024-04-15 05:46:12,33.38309,126.575651
도도바리,2024-10-02 05:44:40,33.694344,126.613751
미역치,2024-05-19 11:58:42,33.396478,126.668657
붉바리,2024-02-08 19:12:50,33.22661,126.534009
고등어,2024-11-02 01:08:18,33.348344,126.46824
복섬,2024-04-15 20:38:08,33.709186,126.809937
갈돔,2024-01-13 23:30:31,33.501426,126.287052
미역치,2024-06-13 19:31:16,33.374706,126.478997
감성돔,2024-07-05 15:13:47,33.132411,126.348302
고등어,2024-08-03 19:34:56,33.461599,126.790614
자리돔,2024-06-22 18:29:01,33.480845,126.264299
방어,2024-11-10 07:19:23,33.369016,126.572189
감성돔,2024-01-02 03:17:35,33.717146,126.249298
전갱이,2024-07-16 22:11:46,33.513099,126.642136
고등어,2024-10-04 00:37:22,33.419906,126.493994
부시리,2024-05-06 23:14:39,33.179984,126.442512
감성돔,2024-11-25 03:27:58,33.344694,126.303648
호박돔,2024-09-20 19:07:18,33.175577,126.440545
옥돔,2024-04-18 01:21:01,33.396759,126.833058
자리돔,2024-02-14 06:10:13,33.271382,126.623564
참돔,2024-01-04 20:04:59,33.35084,126.350961
벵에돔,2024-02-15 20:15:30,33.311485,126.462503
볼락,2024-08-19 21:56:15,33.408628,126.280026
감성돔,2024-09-23 01:04:50,33.261216,126.269775
감성돔,2024-08-16 07:44:07,33.44617,126.520504
참돔,2024-09-14 14:06:54,33.423948,126.266725
벵에돔,2024-02-13 02:59:47,33.653943,126.647868
자리돔,2024-10-26 01:43:35,33.680529,126.534793
부시리,2024-02-28 06:47:15,33.50962,126.330688
광어,2024-04-02 03:11:02,33.245737,126.520359
감성돔,2024-01-05 06:10:40,33.378326,126.684183
호박돔,2024-03-04 08:13:08,33.658654,126.412721
홍바리,2024-03-05 16:50:11,33.401358,126.287473
옥돔,2024-06-12 16:08:38,33.663766,126.593273
호박돔,2024-11-17 22:49:24,33.672109,126.645038
호박돔,2024-07-21 09:19:18,33.53061,126.578634
벵에돔,2024-11-12 19:25:32,33.518386,126.258071
감성돔,2024-02-25 04:36:56,33.503837,126.666482
볼락,2024-01-09 06:45:20,33.142164,126.827816
부시리,2024-01-11 06:19:26,33.575118,126.330551
고등어,2024-06-21 20:27:04,33.430439,126.78933
우럭,2024-05-15 10:22:25,33.20661,126.607413
복섬,2024-05-20 19:32:54,33.430212,126.40217
미역치,2024-06-14 22:53:24,33.293922,126.348256
자리돔,2024-04-05 04:47:44,33.588402,126.330763
갈치,2024-08-27 08:48:18,33.152524,126.822598
우럭,2024-08-12 10:01:19,33.404267,126.557391
복섬,2024-08-06 06:01:53,33.260896,126.750459
볼락,2024-10-26 13:33:44,33.30654,126.598771
노래미,2024-02-23 08:22:38,33.633696,126.421869
옥돔,2024-12-13 20:28:13,33.452289,126.772305
도도바리,2024-04-20 01:55:47,33.267057,126.358493
미역치,2024-12-12 14:51:37,33.208404,126.318043
홍바리,2024-10-02 19:29:28,33.423682,126.72534
우럭,2024-04-01 09:02:27,33.598273,126.597204
자바리,2024-11-12 19:51:16,33.535596,126.797342
호박돔,2024-06-20 22:52:30,33.301737,126.382809
전갱이,2024-11-28 02:16:09,33.344885,126.700946
방어,2024-04-05 13:15:01,33.311165,126.830022
벵에돔,2024-04-26 13:00:28,33.406602,126.333768
호박돔,2024-10-08 10:57:34,33.509637,126.665347
고등어,2024-03-04 17:44:14,33.10526,126.474232
자리돔,2024-02-20 22:22:32,33.488455,126.520054
도도바리,2024-10-27 00:57:03,33.123323,126.861915
감성돔,2024-06-07 06:42:20,33.61582,126.554061
홍바리,2024-03-15 23:29:22,33.095581,126.770846
노래미,2024-10-09 06:10:39,33.258419,126.533045
벵에돔,2024-09-12 01:41:55,33.681725,126.547685
홍바리,2024-08-20 00:26:37,33.361135,126.701704
갈치,2024-06-05 19:53:09,33.552434,126.340937
볼락,2024-04-10 21:30:03,33.668486,126.415178
광어,2024-03-09 23:15:28,33.260702,126.823573
붉바리,2024-11-11 21:28:09,33.423272,126.847738
호박돔,2024-02-17 05:33:46,33.258855,126.608389
붉바리,2024-01-04 20:08:15,33.307389,126.804298
미역치,2024-06-15 04:54:59,33.426825,126.833236
볼락,2024-12-17 15:59:18,33.280178,126.276492
우럭,2024-05-05 05:27:21,33.491921,126.705011
갈치,2024-09-02 06:16:07,33.232057,126.540013
볼락,2024-01-17 02:28:56,33.253,126.554977
도도바리,2024-01-24 10:41:25,33.564714,126.807035
방어,2024-10-05 12:05:19,33.423851,126.762091
고등어,2024-08-12 02:09:34,33.18526,126.670947
고등어,2024-06-22 22:01:23,33.486183,126.71737
도도바리,2024-01-27 09:42:09,33.172247,126.333914
우럭,2024-01-07 20:28:49,33.564227,126.490543
우럭,2024-12-24 19:30:11,33.217217,126.813789
우럭,2024-01-13 08:09:11,33.556654,126.732891
우럭,2024-03-13 16:52:01,33.680742,126.528557
노래미,2024-07-06 22:16:36,33.406969,126.230697
우럭,2024-02-14 18:17:03,33.33817,126.378968
고등어,2024-12-19 17:14:58,33.337536,126.580356
벵에돔,2024-07-23 01:41:05,33.684105,126.61614
도도바리,2024-07-06 17:40:52,33.551103,126.331839
자리돔,2024-10-07 12:01:12,33.674704,126.628395
복섬,2024-09-16 21:38:50,33.373848,126.259637
방어,2024-02-22 17:09:08,33.516519,126.295817
갈돔,2024-11-12 05:29:46,33.381743,126.659457
부시리,2024-04-10 20:13:40,33.536819,126.837073
미역치,2024-06-09 20:43:57,33.240585,126.618056
방어,2024-11-01 15:36:21,33.15092,126.237989
도도바리,2024-08-15 22:08:50,33.227933,126.324364
감성돔,2024-10-22 19:58:47,33.438687,126.553731
도도바리,2024-09-06 23:13:28,33.632936,126.601293
전갱이,2024-06-22 11:36:31,33.494859,126.727977
감성돔,2024-08-07 01:41:17,33.154057,126.500883
갈치,2024-02-18 05:19:42,33.612916,126.282838
노래미,2024-04-08 22:03:02,33.104943,126.70525
감성돔,2024-10-16 17:33:04,33.185351,126.510894
참돔,2024-07-18 05:41:03,33.324809,126.335572
자바리,2024-01-15 21:23:38,33.312954,126.243714
갈돔,2024-09-20 20:32:46,33.323187,126.422178
자리돔,2024-02-08 00:02:11,33.605493,126.56279
우럭,2024-06-05 10:38:59,33.207834,126.257096
미역치,2024-06-05 00:04:42,33.10177,126.492868
노래미,2024-09-15 23:34:53,33.437928,126.712069
볼락,2024-10-21 19:38:10,33.521705,126.642812
도도바리,2024-09-23 10:35:32,33.275266,126.656534
붉바리,2024-03-06 17:43:05,33.396694,126.285982
붉바리,2024-06-06 22:08:14,33.162118,126.838351
고등어,2024-02-04 23:57:35,33.14883,126.338709
부시리,2024-10-21 23:41:35,33.107534,126.553653
참돔,2024-10-13 17:54:30,33.532574,126.627679
우럭,2024-10-20 05:46:38,33.273307,126.309412
복섬,2024-06-11 14:35:35,33.10116,126.357831
우럭,2024-08-22 08:17:46,33.273037,126.66804
옥돔,2024-09-05 06:41:08,33.171626,126.259302
볼락,2024-08-16 03:50:26,33.168176,126.396302
부시리,2024-11-15 05:55:15,33.095973,126.402912
옥돔,2024-07-16 07:57:51,33.249196,126.724792
옥돔,2024-06-22 00:48:40,33.631123,126.438272
부시리,2024-02-14 21:09:12,33.649452,126.329295
자바리,2024-12-07 03:30:06,33.352014,126.694195
갈치,2024-02-09 06:47:51,33.223873,126.25091
고등어,2024-07-27 06:47:25,33.708973,126.837413
자바리,2024-02-07 06:06:25,33.167595,126.783213
옥돔,2024-12-23 05:36:44,33.103696,126.522117
감성돔,2024-05-04 04:10:03,33.158439,126.577488
붉바리,2024-01-25 22:08:06,33.50916,126.237632
광어,2024-09-13 00:08:51,33.177243,126.230401
볼락,2024-11-03 14:03:44,33.56284,126.519352
자리돔,2024-02-23 22:03:48,33.255588,126.58025
벵에돔,2024-04-19 10:29:48,33.645326,126.725239
방어,2024-03-06 00:45:40,33.328243,126.683099
참돔,2024-03-02 11:10:34,33.357653,126.483411
옥돔,2024-06-27 07:22:18,33.384306,126.237299
옥돔,2024-02-07 14:19:13,33.225263,126.342406
옥돔,2024-02-07 22:09:46,33.584981,126.72856
갈치,2024-09-05 05:19:36,33.492818,126.859243
도도바리,2024-09-25 09:36:11,33.432148,126.578634
고등어,2024-10-15 16:49:44,33.356868,126.662838
벵에돔,2024-11-18 00:38:27,33.658943,126.386329
광어,2024-04-23 12:37:41,33.606378,126.274558
광어,2024-12-13 20:07:47,33.645296,126.861754
부시리,2024-01-11 22:13:06,33.495041,126.748626
붉바리,2024-10-19 16:47:57,33.504369,126.577231
갈치,2024-09-25 01:14:40,33.238106,126.77043
호박돔,2024-02-15 04:03:26,33.434387,126.343459
미역치,2024-12-08 01:01:29,33.285823,126.702764
방어,2024-05-14 22:27:32,33.647534,126.794437
자리돔,2024-04-23 16:06:18,33.16214,126.346907
부시리,2024-04-25 01:30:44,33.506363,126.510138
복섬,2024-02-20 01:48:12,33.707831,126.61492
참돔,2024-02-04 20:17:01,33.367553,126.834638
미역치,2024-12-20 16:05:22,33.341365,126.271794
전갱이,2024-05-08 13:52:20,33.248869,126.267284
홍바리,2024-03-25 01:07:27,33.395875,126.53876
감성돔,2024-04-07 15:44:15,33.664241,126.741931
고등어,2024-10-03 02:43:26,33.355456,126.292765
전갱이,2024-12-05 17:13:54,33.148715,126.403165
붉바리,2024-09-27 20:16:51,33.17427,126.443859
노래미,2024-08-11 08:23:54,33.416956,126.48053
고등어,2024-12-03 09:14:09,33.228845,126.80765
붉바리,2024-01-02 10:33:39,33.54687,126.32873
참돔,2024-03-16 05:20:52,33.276264,126.591567
볼락,2024-06-06 14:26:48,33.599774,126.628896
감성돔,2024-08-17 20:16:02,33.406756,126.437229
도도바리,2024-07-15 17:46:59,33.63638,126.786199
미역치,2024-09-27 11:52:14,33.71496,126.737831
노래미,2024-06-16 10:57:10,33.523124,126.501158
부시리,2024-07-12 05:09:13,33.383104,126.304763
전갱이,2024-07-26 20:41:31,33.314553,126.367998
복섬,2024-10-26 21:28:18,33.288864,126.401529
자바리,2024-04-02 14:22:16,33.604801,126.76786
옥돔,2024-05-23 09:29:19,33.35924,126.520441
광어,2024-03-13 04:35:23,33.090036,126.792727
노래미,2024-03-12 09:36:21,33.550258,126.822789
볼락,2024-11-02 05:20:39,33.299388,126.858085
참돔,2024-11-23 17:06:35,33.65273,126.779291
감성돔,2024-11-13 15:46:04,33.154143,126.400175
복섬,2024-09-03 23:10:22,33.51915,126.755521
광어,2024-03-12 05:32:52,33.370127,126.522215
호박돔,2024-04-19 02:15:27,33.458776,126.333622
호박돔,2024-08-05 15:03:01,33.221819,126.308103
도도바리,2024-05-09 04:10:41,33.334693,126.464143
고등어,2024-04-12 12:07:47,33.3452,126.783274
도도바리,2024-11-20 18:38:25,33.579614,126.609876
감성돔,2024-09-20 00:36:39,33.2488,126.452354
고등어,2024-07-23 21:06:17,33.229671,126.718466
도도바리,2024-09-18 20:57:23,33.390799,126.730353
갈치,2024-02-05 02:34:36,33.541492,126.73299
붉바리,2024-02-14 10:59:00,33.44021,126.462843
자바리,2024-04-10 03:22:23,33.558898,126.518587
도도바리,2024-05-07 22:53:43,33.695306,126.732754
갈치,2024-10-07 23:37:58,33.190384,126.244178
홍바리,2024-12-18 06:42:32,33.244444,126.626441
자리돔,2024-12-04 02:25:26,33.154201,126.582542
고등어,2024-07-22 15:34:53,33.686786,126.444789
복섬,2024-09-25 02:18:44,33.656473,126.686455
갈돔,2024-01-25 21:12:32,33.449988,126.594547
부시리,2024-11-27 01:37:32,33.250014,126.456688
참돔,2024-08-25 22:30:37,33.093185,126.33764
호박돔,2024-10-02 15:25:39,33.295826,126.868671
방어,2024-03-17 22:16:52,33.710254,126.315519
볼락,2024-11-03 09:08:26,33.698407,126.345491
자바리,2024-08-01 16:42:21,33.563004,126.86056
감성돔,2024-08-11 04:14:57,33.454199,126.437167
볼락,2024-08-27 22:48:27,33.295405,126.348123
광어,2024-01-04 15:50:05,33.15313,126.537377
부시리,2024-10-24 13:33:04,33.15584,126.484121
전갱이,2024-08-24 03:23:42,33.514556,126.587071
광어,2024-09-23 12:24:14,33.415223,126.833499
홍바리,2024-08-22 03:38:18,33.6471,126.30326
노래미,2024-09-22 03:43:35,33.446485,126.335101
볼락,2024-07-19 03:32:37,33.349571,126.688764
전갱이,2024-04-26 12:39:31,33.544784,126.407207
자바리,2024-05-26 22:30:19,33.337172,126.864656
방어,2024-06-22 00:24:23,33.521664,126.378682
도도바리,2024-05-03 02:28:55,33.29492,126.794137
참돔,2024-06-16 13:15:55,33.566955,126.804503
방어,2024-07-27 16:49:13,33.203853,126.441431
갈돔,2024-01-10 10:21:05,33.269818,126.536601
감성돔,2024-06-21 08:19:48,33.124282,126.327574
벵에돔,2024-02-07 19:06:41,33.267314,126.562773
붉바리,2024-05-02 12:26:56,33.465412,126.611131
갈돔,2024-07-20 00:27:29,33.350273,126.526871
붉바리,2024-06-22 01:54:53,33.647184,126.241551
도도바리,2024-02-18 21:53:25,33.265376,126.800205
벵에돔,2024-01-18 17:03:12,33.535947,126.589887
옥돔,2024-02-22 15:23:36,33.126044,126.456826
광어,2024-08-19 04:13:56,33.135677,126.578575
광어,2024-01-08 06:05:42,33.424975,126.653658
방어,2024-09-16 22:45:17,33.430874,126.476796
벵에돔,2024-05-06 18:20:09,33.582168,126.588997
자바리,2024-08-24 04:06:17,33.463683,126.370442
자바리,2024-09-06 13:17:34,33.513068,126.376789
도도바리,2024-12-13 03:46:54,33.615601,126.273864
도도바리,2024-02-10 19:58:32,33.542641,126.45736
노래미,2024-07-06 02:52:03,33.41467,126.352532
자바리,2024-07-05 19:38:08,33.607506,126.819462
호박돔,2024-06-15 16:20:44,33.239122,126.786771
도도바리,2024-09-03 22:43:44,33.703623,126.729395
붉바리,2024-03-23 12:49:22,33.564441,126.500087
복섬,2024-07-17 13:32:23,33.404552,126.4795
미역치,2024-11-17 00:41:49,33.702177,126.244008
도도바리,2024-08-04 13:49:45,33.172816,126.693847
도도바리,2024-06-05 21:18:48,33.537443,126.230408
갈치,2024-12-28 04:33:27,33.634,126.759182
홍바리,2024-03-10 03:49:02,33.606203,126.245876
자리돔,2024-06-26 00:48:02,33.180799,126.373634
호박돔,2024-11-21 05:04:32,33.334283,126.723793
도도바리,2024-06-01 22:39:59,33.350776,126.558347
방어,2024-07-26 23:30:35,33.243428,126.617701
감성돔,2024-07-13 08:57:00,33.261641,126.250631
볼락,2024-11-18 21:20:16,33.307839,126.801086
도도바리,2024-07-08 09:41:32,33.18443,126.840563
자바리,2024-07-26 03:57:54,33.44846,126.276252
호박돔,2024-06-26 05:07:50,33.516335,126.323623
방어,2024-08-05 20:03:06,33.633855,126.519745
부시리,2024-04-09 03:12:12,33.146882,126.319759
볼락,2024-05-08 15:06:24,33.689389,126.532743
도도바리,2024-09-21 08:38:48,33.539026,126.546049
우럭,2024-09-19 22:07:47,33.456061,126.850277
옥돔,2024-08-22 17:14:13,33.311039,126.757763
볼락,2024-10-28 03:31:52,33.469028,126.630019
우럭,2024-09-27 15:06:23,33.185528,126.256178
자바리,2024-02-10 06:14:57,33.422555,126.698094
참돔,2024-11-25 07:18:51,33.122559,126.347816
벵에돔,2024-12-07 00:51:15,33.198432,126.497644
참돔,2024-04-08 21:31:36,33.4238,126.624688
볼락,2024-04-21 04:31:05,33.698056,126.657735
옥돔,2024-10-21 21:28:17,33.347252,126.70264
미역치,2024-09-21 05:40:53,33.13847,126.435508
볼락,2024-06-17 04:45:40,33.23198,126.543319
노래미,2024-07-18 08:08:08,33.431973,126.567361
볼락,2024-01-18 21:20:20,33.67123,126.837956
광어,2024-01-06 20:48:44,33.542457,126.682769
자리돔,2024-04-25 19:29:25,33.130711,126.695911
참돔,2024-12-01 10:35:33,33.153145,126.321928
우럭,2024-03-01 09:06:04,33.378433,126.669431
방어,2024-03-22 19:29:55,33.24518,126.410115
